Months,Observed_State,Explained_State,State_Name,Feature,Feature_Value,SHAP_Value
2010-07-01,2,3,Prokaryote-dominated late-year state,MLD,10.27925,-0.0112464060661491
2010-07-01,2,3,Prokaryote-dominated late-year state,SSS,31.63332,0.01013076564728717
2010-07-01,2,3,Prokaryote-dominated late-year state,SSH,0.2608065,0.0024109979291987984
2010-07-01,2,3,Prokaryote-dominated late-year state,PAR,44.13834,0.004213116289376757
2010-07-01,2,3,Prokaryote-dominated late-year state,PDO,-1.99,0.0006607016345215985
2010-07-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-0.89,-0.0037756960549276833
2010-07-01,2,3,Prokaryote-dominated late-year state,WPI,-2.38,-0.0004112328128818596
2010-07-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.7677384342870498,0.0010951005512172206
2010-07-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.9096309731545452,0.0015664056330163
2010-07-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,7.142416152212906,0.00044830775353518326
2010-08-01,2,3,Prokaryote-dominated late-year state,SST,26.56218,-0.011986375065289056
2010-08-01,2,3,Prokaryote-dominated late-year state,NO3,6.624375,0.004208151530860763
2010-08-01,2,3,Prokaryote-dominated late-year state,PO4,0.01751439,0.002945608946774993
2010-08-01,2,3,Prokaryote-dominated late-year state,SPCo2,44.41868,-0.0017705933116844406
2010-08-01,2,3,Prokaryote-dominated late-year state,MLD,10.50511,-0.011659297049655177
2010-08-01,2,3,Prokaryote-dominated late-year state,SSS,31.5333,0.011502641657933046
2010-08-01,2,3,Prokaryote-dominated late-year state,SSH,0.2745191,0.002684414241615184
2010-08-01,2,3,Prokaryote-dominated late-year state,PAR,44.308,0.004689364589772141
2010-08-01,2,3,Prokaryote-dominated late-year state,PDO,-2.21,0.0007944551843608843
2010-08-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-1.33,-0.004968299414966665
2010-08-01,2,3,Prokaryote-dominated late-year state,WPI,0.41,0.00014670045675643092
2010-08-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.9297469501863304,0.001514805258137626
2010-08-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,1.1805450954309702,0.0015407697573468744
2010-08-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,7.259293997928109,0.0003576532180374147
2010-09-01,3,3,Prokaryote-dominated late-year state,SST,25.16753,-0.009575671759185504
2010-09-01,3,3,Prokaryote-dominated late-year state,NO3,5.572701,0.0014107645529056053
2010-09-01,3,3,Prokaryote-dominated late-year state,PO4,0.01905244,0.0019370401293318724
2010-09-01,3,3,Prokaryote-dominated late-year state,SPCo2,40.14954,-0.00534083084186137
2010-09-01,3,3,Prokaryote-dominated late-year state,MLD,13.27631,-0.000275051956133368
2010-09-01,3,3,Prokaryote-dominated late-year state,SSS,31.68244,0.007733723604136825
2010-09-01,3,3,Prokaryote-dominated late-year state,SSH,0.3242905,0.0036351263651887714
2010-09-01,3,3,Prokaryote-dominated late-year state,PAR,36.26759,0.0021276697758509035
2010-09-01,3,3,Prokaryote-dominated late-year state,PDO,-2.45,-0.000959236413785483
2010-09-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,-1.56,-0.0035863901870833216
2010-09-01,3,3,Prokaryote-dominated late-year state,WPI,0.05,0.000968680085360673
2010-09-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.052911620311301,0.0005328705182695707
2010-09-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0652981714225575,0.0005139347482426127
2010-09-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,0.3756953200657379,0.0008773713787622052
2010-10-01,3,3,Prokaryote-dominated late-year state,SST,21.63019,-0.01211047209348312
2010-10-01,3,3,Prokaryote-dominated late-year state,NO3,4.100891,0.008244454180893073
2010-10-01,3,3,Prokaryote-dominated late-year state,PO4,0.01885317,0.0027170227573485944
2010-10-01,3,3,Prokaryote-dominated late-year state,SPCo2,34.06274,0.0016292992211905167
2010-10-01,3,3,Prokaryote-dominated late-year state,MLD,21.30025,0.004020203205490409
2010-10-01,3,3,Prokaryote-dominated late-year state,SSS,31.88478,0.0047058041993969235
2010-10-01,3,3,Prokaryote-dominated late-year state,SSH,0.350316,0.002312555147780191
2010-10-01,3,3,Prokaryote-dominated late-year state,PAR,28.24248,0.002163626662104783
2010-10-01,3,3,Prokaryote-dominated late-year state,PDO,-1.6,0.002484359740341053
2010-10-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,-1.65,-0.018912643774449765
2010-10-01,3,3,Prokaryote-dominated late-year state,WPI,0.67,0.0005768570943448674
2010-10-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.00167974549429,0.003270663798766668
2010-10-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0021494849300791,-0.002305936726790154
2010-10-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0083987274714503,0.0012042065870659575
2010-11-01,3,3,Prokaryote-dominated late-year state,SST,17.44055,-0.013409404802126572
2010-11-01,3,3,Prokaryote-dominated late-year state,NO3,3.199481,0.004732843542279955
2010-11-01,3,3,Prokaryote-dominated late-year state,PO4,0.02770189,0.0024230781668581644
2010-11-01,3,3,Prokaryote-dominated late-year state,SPCo2,29.45495,-0.0014417919980690853
2010-11-01,3,3,Prokaryote-dominated late-year state,MLD,29.05849,0.0034019909292686374
2010-11-01,3,3,Prokaryote-dominated late-year state,SSS,32.18362,0.002381120738009623
2010-11-01,3,3,Prokaryote-dominated late-year state,SSH,0.3105007,0.0025894234420444687
2010-11-01,3,3,Prokaryote-dominated late-year state,PAR,22.66409,0.0015800787580175304
2010-11-01,3,3,Prokaryote-dominated late-year state,PDO,-1.57,0.0018240721569922139
2010-11-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,-1.57,-0.002752861981979208
2010-11-01,3,3,Prokaryote-dominated late-year state,WPI,-0.33,0.000631445890703332
2010-11-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0033714751551761,0.003381772134578131
2010-11-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0039178504514303,-0.0032654836616753877
2010-11-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0185524857567168,-0.0020762833149018034
2010-12-01,3,3,Prokaryote-dominated late-year state,SST,13.74267,-0.009847781315529304
2010-12-01,3,3,Prokaryote-dominated late-year state,NO3,2.618837,0.0036916076128365944
2010-12-01,3,3,Prokaryote-dominated late-year state,PO4,0.04059074,0.004331233849109083
2010-12-01,3,3,Prokaryote-dominated late-year state,SPCo2,26.84156,0.0024786971405773256
2010-12-01,3,3,Prokaryote-dominated late-year state,MLD,36.55366,0.004936014816091115
2010-12-01,3,3,Prokaryote-dominated late-year state,SSS,32.41536,0.0035799852722108705
2010-12-01,3,3,Prokaryote-dominated late-year state,SSH,0.1613614,-0.0004323441489249674
2010-12-01,3,3,Prokaryote-dominated late-year state,PAR,18.18857,0.0008316606333663353
2010-12-01,3,3,Prokaryote-dominated late-year state,PDO,-2.04,0.0010370737483296729
2010-12-01,3,3,Prokaryote-dominated late-year state,NINO_3.4,-1.63,-0.01440616066471872
2010-12-01,3,3,Prokaryote-dominated late-year state,WPI,-1.26,-0.0005718240410918293
2010-12-01,3,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0648121195455695,0.0007434277200834195
2010-12-01,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0793235428171235,0.0009749320039376731
2010-12-01,3,3,Prokaryote-dominated late-year state,MHW_CumInt,0.7056346336740866,0.0026534773737227277
2011-01-01,1,3,Prokaryote-dominated late-year state,SST,9.66562,-0.0049947327351940116
2011-01-01,1,3,Prokaryote-dominated late-year state,NO3,1.643209,0.0053791106602129315
2011-01-01,1,3,Prokaryote-dominated late-year state,PO4,0.06546502,-0.00018561537504339166
2011-01-01,1,3,Prokaryote-dominated late-year state,SPCo2,24.63671,-0.013111936529378681
2011-01-01,1,3,Prokaryote-dominated late-year state,MLD,46.2741,0.005882832272794202
2011-01-01,1,3,Prokaryote-dominated late-year state,SSS,32.56516,0.0072328893289225465
2011-01-01,1,3,Prokaryote-dominated late-year state,SSH,0.1869675,0.003616908245830226
2011-01-01,1,3,Prokaryote-dominated late-year state,PAR,17.25359,0.0014061072403795689
2011-01-01,1,3,Prokaryote-dominated late-year state,PDO,-1.8,0.0004024579875813912
2011-01-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-1.7,-0.011296794540873019
2011-01-01,1,3,Prokaryote-dominated late-year state,WPI,-1.37,-0.00018168726480404342
2011-01-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.1257694873642273,0.0010463518791995875
2011-01-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.1563199055856554,0.001398557255534485
2011-01-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.9801504427489196,0.0034055515748381868
2011-02-01,1,3,Prokaryote-dominated late-year state,SST,8.777107,-0.00631335133129155
2011-02-01,1,3,Prokaryote-dominated late-year state,NO3,1.39087,-0.011813537354014391
2011-02-01,1,3,Prokaryote-dominated late-year state,PO4,0.05432264,0.0055942669172572785
2011-02-01,1,3,Prokaryote-dominated late-year state,SPCo2,24.3816,-0.01285035374903047
2011-02-01,1,3,Prokaryote-dominated late-year state,MLD,36.00455,0.006957978343090192
2011-02-01,1,3,Prokaryote-dominated late-year state,SSS,32.66889,0.007316742241423202
2011-02-01,1,3,Prokaryote-dominated late-year state,SSH,0.1851358,0.005426650715310104
2011-02-01,1,3,Prokaryote-dominated late-year state,PAR,24.62485,0.002499689448160778
2011-02-01,1,3,Prokaryote-dominated late-year state,PDO,-1.46,0.0015347920528393628
2011-02-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-1.26,0.000539814898013817
2011-02-01,1,3,Prokaryote-dominated late-year state,WPI,-0.13,0.0012235983636338338
2011-02-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0014548866600609,0.003875153132936249
2011-02-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0015483184531666,-0.002805001357130651
2011-02-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0072744333003045,-0.001186442321197764
2011-03-01,1,3,Prokaryote-dominated late-year state,SST,8.888328,-0.010231121610574085
2011-03-01,1,3,Prokaryote-dominated late-year state,NO3,1.417785,-0.007687120114480307
2011-03-01,1,3,Prokaryote-dominated late-year state,PO4,0.03281865,0.0019042494469998822
2011-03-01,1,3,Prokaryote-dominated late-year state,SPCo2,26.13365,0.0054550670391184065
2011-03-01,1,3,Prokaryote-dominated late-year state,MLD,29.14421,0.004853319779935881
2011-03-01,1,3,Prokaryote-dominated late-year state,SSS,32.6614,0.003843030579139545
2011-03-01,1,3,Prokaryote-dominated late-year state,SSH,0.1287647,0.0031906131343465735
2011-03-01,1,3,Prokaryote-dominated late-year state,PAR,36.56836,-0.0009763682924865717
2011-03-01,1,3,Prokaryote-dominated late-year state,PDO,-1.28,0.00157552375163779
2011-03-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.98,-0.0014733851424507493
2011-03-01,1,3,Prokaryote-dominated late-year state,WPI,-0.1,0.0007891814575762665
2011-03-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0,0.003633482576794385
2011-03-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0,-0.003156471866366937
2011-03-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0,-0.0017200007391900785
2011-04-01,1,3,Prokaryote-dominated late-year state,SST,11.29099,-0.010506368163069336
2011-04-01,1,3,Prokaryote-dominated late-year state,NO3,1.898793,0.0017767613863185416
2011-04-01,1,3,Prokaryote-dominated late-year state,PO4,0.01777379,0.0012391001051665481
2011-04-01,1,3,Prokaryote-dominated late-year state,SPCo2,29.84111,0.00406057002256945
2011-04-01,1,3,Prokaryote-dominated late-year state,MLD,13.49117,0.0032579864704703936
2011-04-01,1,3,Prokaryote-dominated late-year state,SSS,32.60658,0.0012914821010266743
2011-04-01,1,3,Prokaryote-dominated late-year state,SSH,0.1332981,0.0016688342762874843
2011-04-01,1,3,Prokaryote-dominated late-year state,PAR,42.43427,7.459227821621251e-05
2011-04-01,1,3,Prokaryote-dominated late-year state,PDO,-1.02,0.0013536161932077276
2011-04-01,1,3,Prokaryote-dominated late-year state,NINO_3.4,-0.74,-0.0005040373768340032
2011-04-01,1,3,Prokaryote-dominated late-year state,WPI,-1.93,-0.0017168435247187398
2011-04-01,1,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0030260116229809,0.002969781065123018
2011-04-01,1,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0041927945504784,-0.003216289909303004
2011-04-01,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0258863802476312,-0.0017491849244609592
2011-05-01,2,3,Prokaryote-dominated late-year state,SST,15.11786,-0.015231458172000188
2011-05-01,2,3,Prokaryote-dominated late-year state,NO3,2.836673,-0.0005628256547986591
2011-05-01,2,3,Prokaryote-dominated late-year state,PO4,0.01109871,0.0036334019891722416
2011-05-01,2,3,Prokaryote-dominated late-year state,SPCo2,35.35616,0.004858134975783679
2011-05-01,2,3,Prokaryote-dominated late-year state,MLD,10.75449,-0.011831829592404378
2011-05-01,2,3,Prokaryote-dominated late-year state,SSS,32.31359,0.0031069898327635826
2011-05-01,2,3,Prokaryote-dominated late-year state,SSH,0.2056485,0.0039057135331947465
2011-05-01,2,3,Prokaryote-dominated late-year state,PAR,43.64163,0.0017242399531860542
2011-05-01,2,3,Prokaryote-dominated late-year state,PDO,-0.66,0.004362630744920704
2011-05-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-0.53,0.0026238864460386207
2011-05-01,2,3,Prokaryote-dominated late-year state,WPI,0.38,0.0020057791216201415
2011-05-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0063089641107794,0.0035883750080476615
2011-05-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0081058070449554,-0.0018568042781179797
2011-05-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0408850639049629,-0.00032623390740622995
2011-06-01,2,3,Prokaryote-dominated late-year state,SST,19.42791,-0.008799204998235223
2011-06-01,2,3,Prokaryote-dominated late-year state,NO3,4.287622,0.007952269417868542
2011-06-01,2,3,Prokaryote-dominated late-year state,PO4,0.01350287,0.0014298466633152886
2011-06-01,2,3,Prokaryote-dominated late-year state,SPCo2,40.51891,-0.0017778446924028774
2011-06-01,2,3,Prokaryote-dominated late-year state,MLD,10.29064,-0.013627525522535018
2011-06-01,2,3,Prokaryote-dominated late-year state,SSS,31.91584,0.006485641905809309
2011-06-01,2,3,Prokaryote-dominated late-year state,SSH,0.2093349,-0.00047769945055086424
2011-06-01,2,3,Prokaryote-dominated late-year state,PAR,40.61892,0.003955834232376054
2011-06-01,2,3,Prokaryote-dominated late-year state,PDO,-1.08,0.0009170053831067803
2011-06-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-0.25,0.0034396627190823727
2011-06-01,2,3,Prokaryote-dominated late-year state,WPI,0.81,-0.0007506750600562177
2011-06-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.1617210910893889,0.00017417598397904456
2011-06-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.1960627645187697,7.797105827461154e-05
2011-06-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,1.0317175651415944,0.001000542359968192
2011-07-01,2,3,Prokaryote-dominated late-year state,SST,23.82733,-0.006223442722746639
2011-07-01,2,3,Prokaryote-dominated late-year state,NO3,5.717331,0.0032109634223103237
2011-07-01,2,3,Prokaryote-dominated late-year state,PO4,0.01744472,0.0027046847078569893
2011-07-01,2,3,Prokaryote-dominated late-year state,SPCo2,43.18626,-0.0032848818245255944
2011-07-01,2,3,Prokaryote-dominated late-year state,MLD,10.28893,-0.011101244492115052
2011-07-01,2,3,Prokaryote-dominated late-year state,SSS,31.4318,0.008682874897894453
2011-07-01,2,3,Prokaryote-dominated late-year state,SSH,0.2464277,0.0012356661207021283
2011-07-01,2,3,Prokaryote-dominated late-year state,PAR,44.55813,0.0030590468875330117
2011-07-01,2,3,Prokaryote-dominated late-year state,PDO,-2.3,8.501277006619601e-05
2011-07-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-0.23,0.0025754553125906816
2011-07-01,2,3,Prokaryote-dominated late-year state,WPI,-0.27,0.001134454393839187
2011-07-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0168827755032423,-0.002570148954175489
2011-07-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0198811343423548,-0.0004097392275518868
2011-07-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0976484633702458,0.0009012987083216802
2011-08-01,2,3,Prokaryote-dominated late-year state,SST,24.87282,-0.00747427148916666
2011-08-01,2,3,Prokaryote-dominated late-year state,NO3,5.299949,0.0032488958223408663
2011-08-01,2,3,Prokaryote-dominated late-year state,PO4,0.01902178,0.0018163610638994
2011-08-01,2,3,Prokaryote-dominated late-year state,SPCo2,42.43574,-0.006126174091804403
2011-08-01,2,3,Prokaryote-dominated late-year state,MLD,11.05684,-0.007508918583954972
2011-08-01,2,3,Prokaryote-dominated late-year state,SSS,31.47265,0.007103318910474249
2011-08-01,2,3,Prokaryote-dominated late-year state,SSH,0.3100654,0.002311269729024316
2011-08-01,2,3,Prokaryote-dominated late-year state,PAR,40.71592,0.006157077193850412
2011-08-01,2,3,Prokaryote-dominated late-year state,PDO,-2.37,0.00044967209377543027
2011-08-01,2,3,Prokaryote-dominated late-year state,NINO_3.4,-0.66,-0.0009382463393243455
2011-08-01,2,3,Prokaryote-dominated late-year state,WPI,-0.51,0.0007058931953354597
2011-08-01,2,3,Prokaryote-dominated late-year state,MHW_MeanInt,0.0266049588104725,-0.00021966152804778641
2011-08-01,2,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.0303048198714922,0.0003864266137979234
2011-08-01,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.1565934403386568,8.835740980008314e-05
2011-09-01,3,3,Prokaryote-dominated late-year state,SST,23.81514,-0.01071429312567932
2011-09-01,3,3,Prokaryote-dominated late-year state,NO3,4.26396,0.007389549956480305
2011-09-01,3,3,Prokaryote-dominated late-year state,PO4,0.01498286,0.0018983885991250772
2011-09-01,3,3,Prokaryote-dominated late-year state,SPCo2,38.63392,-0.000448969747128943
2011-09-01,3,3,Prokaryote-dominated late-year state,MLD,15.3377,0.0030220523744201346
2011-09-01,3,3,Prokaryote-dominated late-year state,SSS,31.70886,0.0043500665218946435
2011-09-01,3,3,Prokaryote-dominated late-year state,SSH,0.3643636,6.140414881235594e-05
