Months,Year,Month_Number,Ecological_State,State_Name,Environmental_Variable,Value
2022-02-01,2022,2,1,Diatom-associated early-year state,MHW_MaxInt,0.7836762887238001
2022-03-01,2022,3,3,Prokaryote-dominated late-year state,MHW_MaxInt,1.265618830159137
2022-04-01,2022,4,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.6991688832901323
2022-05-01,2022,5,3,Prokaryote-dominated late-year state,MHW_MaxInt,1.3687648168383566
2022-06-01,2022,6,2,Mixed-prokaryote mid-year state,MHW_MaxInt,1.8764004903779765
2022-07-01,2022,7,2,Mixed-prokaryote mid-year state,MHW_MaxInt,1.1718738221284546
2022-08-01,2022,8,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.14111718801228584
2022-09-01,2022,9,3,Prokaryote-dominated late-year state,MHW_MaxInt,0.08790262458929875
2022-10-01,2022,10,3,Prokaryote-dominated late-year state,MHW_MaxInt,1.156329160959606
2022-11-01,2022,11,2,Mixed-prokaryote mid-year state,MHW_MaxInt,0.1830841712396291
2022-12-01,2022,12,1,Diatom-associated early-year state,MHW_MaxInt,0.3191525244122382
2003-01-01,2003,1,1,Diatom-associated early-year state,MHW_CumInt,0.08815629685399325
2003-02-01,2003,2,1,Diatom-associated early-year state,MHW_CumInt,0.08552267646807886
2003-03-01,2003,3,1,Diatom-associated early-year state,MHW_CumInt,0.023217957633789983
2003-04-01,2003,4,1,Diatom-associated early-year state,MHW_CumInt,1.8472360378628687
2003-05-01,2003,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.14393736958606448
2003-06-01,2003,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.6060330550069817
2003-07-01,2003,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.7938286167281388
2003-08-01,2003,8,3,Prokaryote-dominated late-year state,MHW_CumInt,2.2605519257653826
2003-09-01,2003,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.25940113727433
2003-10-01,2003,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.17651393674871707
2003-11-01,2003,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.2889259208268783
2003-12-01,2003,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.16714716426570153
2004-01-01,2004,1,1,Diatom-associated early-year state,MHW_CumInt,0.7076375976351985
2004-02-01,2004,2,1,Diatom-associated early-year state,MHW_CumInt,0.07982896644294556
2004-03-01,2004,3,1,Diatom-associated early-year state,MHW_CumInt,0.5079852691607409
2004-04-01,2004,4,1,Diatom-associated early-year state,MHW_CumInt,0.904777400033762
2004-05-01,2004,5,1,Diatom-associated early-year state,MHW_CumInt,2.5824005545023456
2004-06-01,2004,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,8.225532063302692
2004-07-01,2004,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,3.044725152229759
2004-08-01,2004,8,3,Prokaryote-dominated late-year state,MHW_CumInt,0.20044305285056777
2004-09-01,2004,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0
2004-10-01,2004,10,3,Prokaryote-dominated late-year state,MHW_CumInt,1.973895998423072
2004-11-01,2004,11,3,Prokaryote-dominated late-year state,MHW_CumInt,5.134639752536748
2004-12-01,2004,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.5038920422085512
2005-01-01,2005,1,1,Diatom-associated early-year state,MHW_CumInt,0.035383681022963125
2005-02-01,2005,2,1,Diatom-associated early-year state,MHW_CumInt,0.0
2005-03-01,2005,3,1,Diatom-associated early-year state,MHW_CumInt,0.4906887207195745
2005-04-01,2005,4,1,Diatom-associated early-year state,MHW_CumInt,1.0606384452723097
2005-05-01,2005,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,7.614702264606939
2005-06-01,2005,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,5.66507086379786
2005-07-01,2005,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.2636814498907717
2005-08-01,2005,8,3,Prokaryote-dominated late-year state,MHW_CumInt,2.0611215351223557
2005-09-01,2005,9,3,Prokaryote-dominated late-year state,MHW_CumInt,2.420406598871706
2005-10-01,2005,10,3,Prokaryote-dominated late-year state,MHW_CumInt,1.7601509761135428
2005-11-01,2005,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.1273743918630271
2005-12-01,2005,12,1,Diatom-associated early-year state,MHW_CumInt,0.11080199635139425
2006-01-01,2006,1,1,Diatom-associated early-year state,MHW_CumInt,0.009127647746739007
2006-02-01,2006,2,1,Diatom-associated early-year state,MHW_CumInt,0.557077579402452
2006-03-01,2006,3,1,Diatom-associated early-year state,MHW_CumInt,0.7610797789928063
2006-04-01,2006,4,1,Diatom-associated early-year state,MHW_CumInt,0.0
2006-05-01,2006,5,1,Diatom-associated early-year state,MHW_CumInt,2.1731700777149885
2006-06-01,2006,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.38793159799902077
2006-07-01,2006,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,22.20132767465229
2006-08-01,2006,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.1947421776604308
2006-09-01,2006,9,3,Prokaryote-dominated late-year state,MHW_CumInt,18.34873104503788
2006-10-01,2006,10,3,Prokaryote-dominated late-year state,MHW_CumInt,3.4950414196868906
2006-11-01,2006,11,3,Prokaryote-dominated late-year state,MHW_CumInt,3.481877945233093
2006-12-01,2006,12,3,Prokaryote-dominated late-year state,MHW_CumInt,2.8162799473405906
2007-01-01,2007,1,1,Diatom-associated early-year state,MHW_CumInt,24.332453481803256
2007-02-01,2007,2,1,Diatom-associated early-year state,MHW_CumInt,2.502832286987369
2007-03-01,2007,3,1,Diatom-associated early-year state,MHW_CumInt,0.40237562339565525
2007-04-01,2007,4,1,Diatom-associated early-year state,MHW_CumInt,1.7674988684262105
2007-05-01,2007,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.856260552831901
2007-06-01,2007,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,5.920009128962959
2007-07-01,2007,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,7.457765134134007
2007-08-01,2007,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,2.447323865458765
2007-09-01,2007,9,3,Prokaryote-dominated late-year state,MHW_CumInt,2.130864800574984
2007-10-01,2007,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.40520374027652245
2007-11-01,2007,11,3,Prokaryote-dominated late-year state,MHW_CumInt,2.7725360468428457
2007-12-01,2007,12,1,Diatom-associated early-year state,MHW_CumInt,5.012849322427098
2008-01-01,2008,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.9675061937668779
2008-02-01,2008,2,1,Diatom-associated early-year state,MHW_CumInt,1.403552029459009
2008-03-01,2008,3,1,Diatom-associated early-year state,MHW_CumInt,3.8473286345124196
2008-04-01,2008,4,1,Diatom-associated early-year state,MHW_CumInt,0.4258024220362237
2008-05-01,2008,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.04459692751324292
2008-06-01,2008,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,6.3843911531777335
2008-07-01,2008,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,3.0494316709953746
2008-08-01,2008,8,3,Prokaryote-dominated late-year state,MHW_CumInt,2.670017716827173
2008-09-01,2008,9,3,Prokaryote-dominated late-year state,MHW_CumInt,1.732077477682666
2008-10-01,2008,10,3,Prokaryote-dominated late-year state,MHW_CumInt,2.43991784234964
2008-11-01,2008,11,3,Prokaryote-dominated late-year state,MHW_CumInt,1.0707257943810706
2008-12-01,2008,12,1,Diatom-associated early-year state,MHW_CumInt,0.6997261727687922
2009-01-01,2009,1,1,Diatom-associated early-year state,MHW_CumInt,2.1213992159988297
2009-02-01,2009,2,1,Diatom-associated early-year state,MHW_CumInt,2.5439850395452788
2009-03-01,2009,3,1,Diatom-associated early-year state,MHW_CumInt,2.8046752894523843
2009-04-01,2009,4,1,Diatom-associated early-year state,MHW_CumInt,2.5272331491769022
2009-05-01,2009,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.6210073715327548
2009-06-01,2009,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.9913682831712796
2009-07-01,2009,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,4.608710661552521
2009-08-01,2009,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.8015783967045559
2009-09-01,2009,9,3,Prokaryote-dominated late-year state,MHW_CumInt,1.5782998525086236
2009-10-01,2009,10,3,Prokaryote-dominated late-year state,MHW_CumInt,1.632396927764749
2009-11-01,2009,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.136375637470358
2009-12-01,2009,12,1,Diatom-associated early-year state,MHW_CumInt,0.026296655685545327
2010-01-01,2010,1,1,Diatom-associated early-year state,MHW_CumInt,0.21411824198507728
2010-02-01,2010,2,1,Diatom-associated early-year state,MHW_CumInt,0.08254880642072443
2010-03-01,2010,3,1,Diatom-associated early-year state,MHW_CumInt,0.007081974912957211
2010-04-01,2010,4,1,Diatom-associated early-year state,MHW_CumInt,0.0437621241618737
2010-05-01,2010,5,1,Diatom-associated early-year state,MHW_CumInt,2.139027991741322
2010-06-01,2010,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,2.5933985597182043
2010-07-01,2010,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,7.142416152212906
2010-08-01,2010,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,7.259293997928109
2010-09-01,2010,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.3756953200657379
2010-10-01,2010,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.008398727471450398
2010-11-01,2010,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.018552485756716853
2010-12-01,2010,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.7056346336740866
2011-01-01,2011,1,1,Diatom-associated early-year state,MHW_CumInt,0.9801504427489196
2011-02-01,2011,2,1,Diatom-associated early-year state,MHW_CumInt,0.00727443330030451
2011-03-01,2011,3,1,Diatom-associated early-year state,MHW_CumInt,0.0
2011-04-01,2011,4,1,Diatom-associated early-year state,MHW_CumInt,0.0258863802476312
2011-05-01,2011,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.04088506390496292
2011-06-01,2011,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.0317175651415944
2011-07-01,2011,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.09764846337024582
2011-08-01,2011,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.15659344033865685
2011-09-01,2011,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0
2011-10-01,2011,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.8286382906806566
2011-11-01,2011,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.028327761878418775
2011-12-01,2011,12,1,Diatom-associated early-year state,MHW_CumInt,0.11955922659608854
2012-01-01,2012,1,1,Diatom-associated early-year state,MHW_CumInt,0.4519926892491573
2012-02-01,2012,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.8982441314169186
2012-03-01,2012,3,3,Prokaryote-dominated late-year state,MHW_CumInt,3.8529362546857593
2012-04-01,2012,4,1,Diatom-associated early-year state,MHW_CumInt,10.655406032645969
2012-05-01,2012,5,1,Diatom-associated early-year state,MHW_CumInt,2.8240870021859763
2012-06-01,2012,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,8.66995470679293
2012-07-01,2012,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.7429175128219774
2012-08-01,2012,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.44494219086879694
2012-09-01,2012,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0
2012-10-01,2012,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.03607543929526013
2012-11-01,2012,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.17825337812126504
2012-12-01,2012,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.2752810920795177
2013-01-01,2013,1,1,Diatom-associated early-year state,MHW_CumInt,0.017034936164367617
2013-02-01,2013,2,3,Prokaryote-dominated late-year state,MHW_CumInt,0.1278281047038635
2013-03-01,2013,3,3,Prokaryote-dominated late-year state,MHW_CumInt,0.2017940432436514
2013-04-01,2013,4,1,Diatom-associated early-year state,MHW_CumInt,0.7401577160222823
2013-05-01,2013,5,1,Diatom-associated early-year state,MHW_CumInt,1.9763250987361303
2013-06-01,2013,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,13.348391495137458
2013-07-01,2013,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,14.165808207182343
2013-08-01,2013,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.4711684224830428
2013-09-01,2013,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.042104069167118265
2013-10-01,2013,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0
2013-11-01,2013,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0
2013-12-01,2013,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.4342501002015349
2014-01-01,2014,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0841979795656474
2014-02-01,2014,2,3,Prokaryote-dominated late-year state,MHW_CumInt,3.3140950864727254
2014-03-01,2014,3,3,Prokaryote-dominated late-year state,MHW_CumInt,5.462266864953252
2014-04-01,2014,4,1,Diatom-associated early-year state,MHW_CumInt,1.4481984446075669
2014-05-01,2014,5,1,Diatom-associated early-year state,MHW_CumInt,7.37567996233819
2014-06-01,2014,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,3.915426197541744
2014-07-01,2014,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,4.698975158104316
2014-08-01,2014,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.6824496352949047
2014-09-01,2014,9,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.07141461811152577
2014-10-01,2014,10,3,Prokaryote-dominated late-year state,MHW_CumInt,0.21076374503823553
2014-11-01,2014,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.0
2014-12-01,2014,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.01913087051971973
2015-01-01,2015,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.006294269862346867
2015-02-01,2015,2,3,Prokaryote-dominated late-year state,MHW_CumInt,1.339697902277791
2015-03-01,2015,3,3,Prokaryote-dominated late-year state,MHW_CumInt,2.3693981208446355
2015-04-01,2015,4,1,Diatom-associated early-year state,MHW_CumInt,3.2324576257286664
2015-05-01,2015,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,3.394762468438238
2015-06-01,2015,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.8967644777580377
2015-07-01,2015,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,3.2285423898913965
2015-08-01,2015,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.3329463680760228
2015-09-01,2015,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.12912454962975264
2015-10-01,2015,10,3,Prokaryote-dominated late-year state,MHW_CumInt,1.588536510651164
2015-11-01,2015,11,3,Prokaryote-dominated late-year state,MHW_CumInt,0.7039425117037246
2015-12-01,2015,12,3,Prokaryote-dominated late-year state,MHW_CumInt,0.7299285857804427
2016-01-01,2016,1,3,Prokaryote-dominated late-year state,MHW_CumInt,0.010624704776177546
2016-02-01,2016,2,3,Prokaryote-dominated late-year state,MHW_CumInt,2.412925928812003
2016-03-01,2016,3,3,Prokaryote-dominated late-year state,MHW_CumInt,1.906740845726984
2016-04-01,2016,4,3,Prokaryote-dominated late-year state,MHW_CumInt,4.521550036478437
2016-05-01,2016,5,1,Diatom-associated early-year state,MHW_CumInt,5.300516750890629
2016-06-01,2016,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,40.91532853683242
2016-07-01,2016,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,14.989883770495211
2016-08-01,2016,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.5771498111728246
2016-09-01,2016,9,2,Mixed-prokaryote mid-year state,MHW_CumInt,4.05286957798229
2016-10-01,2016,10,3,Prokaryote-dominated late-year state,MHW_CumInt,3.4438051344349856
2016-11-01,2016,11,2,Mixed-prokaryote mid-year state,MHW_CumInt,3.6372597565552827
2016-12-01,2016,12,1,Diatom-associated early-year state,MHW_CumInt,6.985478276693023
2017-01-01,2017,1,1,Diatom-associated early-year state,MHW_CumInt,0.8024572242938768
2017-02-01,2017,2,1,Diatom-associated early-year state,MHW_CumInt,5.9719224680253555
2017-03-01,2017,3,1,Diatom-associated early-year state,MHW_CumInt,6.135152711224029
2017-04-01,2017,4,1,Diatom-associated early-year state,MHW_CumInt,12.071345548106404
2017-05-01,2017,5,3,Prokaryote-dominated late-year state,MHW_CumInt,30.03848071187255
2017-06-01,2017,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,43.82760152248355
2017-07-01,2017,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,10.694391107176273
2017-08-01,2017,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,6.015821603182653
2017-09-01,2017,9,3,Prokaryote-dominated late-year state,MHW_CumInt,2.0697161000639346
2017-10-01,2017,10,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.21509159121482593
2017-11-01,2017,11,2,Mixed-prokaryote mid-year state,MHW_CumInt,0.3222228550950566
2017-12-01,2017,12,1,Diatom-associated early-year state,MHW_CumInt,0.140517088096915
2018-01-01,2018,1,1,Diatom-associated early-year state,MHW_CumInt,0.4516758310992334
2018-02-01,2018,2,1,Diatom-associated early-year state,MHW_CumInt,5.184884457068304
2018-03-01,2018,3,1,Diatom-associated early-year state,MHW_CumInt,5.296141265090313
2018-04-01,2018,4,3,Prokaryote-dominated late-year state,MHW_CumInt,9.431018529825229
2018-05-01,2018,5,3,Prokaryote-dominated late-year state,MHW_CumInt,3.48707519779004
2018-06-01,2018,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,44.954996240525816
2018-07-01,2018,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,7.2395171131881195
2018-08-01,2018,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,5.780090876397553
2018-09-01,2018,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.024750461050510545
2018-10-01,2018,10,3,Prokaryote-dominated late-year state,MHW_CumInt,5.852421085546238
2018-11-01,2018,11,2,Mixed-prokaryote mid-year state,MHW_CumInt,4.280779773466974
2018-12-01,2018,12,1,Diatom-associated early-year state,MHW_CumInt,8.909207062072685
2019-01-01,2019,1,1,Diatom-associated early-year state,MHW_CumInt,4.026356406810829
2019-02-01,2019,2,1,Diatom-associated early-year state,MHW_CumInt,10.562843797313612
2019-03-01,2019,3,1,Diatom-associated early-year state,MHW_CumInt,5.701033773857812
2019-04-01,2019,4,1,Diatom-associated early-year state,MHW_CumInt,2.648240010165926
2019-05-01,2019,5,3,Prokaryote-dominated late-year state,MHW_CumInt,5.522769423970183
2019-06-01,2019,6,2,Mixed-prokaryote mid-year state,MHW_CumInt,12.662483799703448
2019-07-01,2019,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,6.020508436329557
2019-08-01,2019,8,3,Prokaryote-dominated late-year state,MHW_CumInt,2.3415950849364227
2019-09-01,2019,9,3,Prokaryote-dominated late-year state,MHW_CumInt,5.45128390701948
2019-10-01,2019,10,3,Prokaryote-dominated late-year state,MHW_CumInt,2.744408533308567
2019-11-01,2019,11,3,Prokaryote-dominated late-year state,MHW_CumInt,13.207259284038031
2019-12-01,2019,12,1,Diatom-associated early-year state,MHW_CumInt,15.661640601662528
2020-01-01,2020,1,1,Diatom-associated early-year state,MHW_CumInt,11.440019946965375
2020-02-01,2020,2,1,Diatom-associated early-year state,MHW_CumInt,18.596931551635308
2020-03-01,2020,3,1,Diatom-associated early-year state,MHW_CumInt,2.4477332717122926
2020-04-01,2020,4,3,Prokaryote-dominated late-year state,MHW_CumInt,4.843034359004142
2020-05-01,2020,5,2,Mixed-prokaryote mid-year state,MHW_CumInt,9.335799560218435
2020-06-01,2020,6,3,Prokaryote-dominated late-year state,MHW_CumInt,1.047404766631966
2020-07-01,2020,7,2,Mixed-prokaryote mid-year state,MHW_CumInt,9.427780671321928
2020-08-01,2020,8,2,Mixed-prokaryote mid-year state,MHW_CumInt,1.7898143292120519
2020-09-01,2020,9,3,Prokaryote-dominated late-year state,MHW_CumInt,0.39233641898030036
2020-10-01,2020,10,3,Prokaryote-dominated late-year state,MHW_CumInt,12.603020979793198
2020-11-01,2020,11,2,Mixed-prokaryote mid-year state,MHW_CumInt,2.107421790467584
2020-12-01,2020,12,1,Diatom-associated early-year state,MHW_CumInt,6.1518022532866015
2021-01-01,2021,1,1,Diatom-associated early-year state,MHW_CumInt,10.82682901881152
